low,high,open,close,volumefrom,volumeto,macd,macds,macdh,rsi,sma_50,SMA_100
162.0,167.64,167.28,164.58,5130.88,842933.84,1.0328334681659328,0.9040193932467001,0.2576281498384654,47.95897242398933,163.52579999999995,164.32239999999993
164.58,166.4,164.58,164.73,832.61,138021.92,0.8273950470077693,0.888694523998914,-0.12259895398228937,48.4259607500641,163.70219999999995,164.38799999999995
164.37,166.09,164.73,166.0,1265.73,208838.81,0.7583205569607117,0.8626197305912736,-0.20859834726112392,52.326580454886646,163.84439999999995,164.43559999999994
164.11,166.13,166.0,164.97,1246.73,205827.58,0.6133952948787567,0.8127748434487703,-0.3987590971400272,49.08421123834356,163.99879999999993,164.48489999999995
164.5,165.65,164.97,164.5,353.6,58351.45,0.4553667243600614,0.7412932196310286,-0.5718529905419343,47.63376920267023,164.13439999999994,164.52979999999997
164.5,167.54,164.5,167.06,285.15,47402.17,0.5305823260977149,0.6991510409243659,-0.33713742965330185,55.369739198510445,164.30219999999994,164.57139999999995
166.43,168.46,167.06,166.86,2614.84,437275.04,0.567510990409545,0.6728230308214017,-0.21062408082371342,54.68999415142177,164.48239999999996,164.59419999999994
166.84,168.81,166.86,167.61,1734.95,291658.61,0.6498054027289584,0.6682195052029131,-0.03682820494790939,56.83026580516367,164.67139999999995,164.57459999999995
166.85,168.59,167.61,166.96,2448.89,411600.54,0.6550240402700638,0.6655804122163432,-0.021112743892558905,54.43057927201327,164.86819999999992,164.55839999999992
166.27,168.0,166.96,167.68,693.26,115983.81,0.7090839524145736,0.6742811202559894,0.0696056643171683,56.61587153220512,164.94499999999994,164.47329999999994
167.54,169.01,167.68,168.18,307.52,51820.13,0.7832438955202292,0.6960736753088375,0.17434044042278352,58.11792836825246,165.02379999999994,164.42779999999996
167.76,168.94,168.18,168.68,547.94,92153.54,0.8723065985743119,0.7313202599619324,0.28197267722475905,59.62339111462541,165.14679999999993,164.45319999999995
166.5,169.09,168.68,166.84,899.28,150538.07,0.785363626909259,0.7421289333513978,0.08646938711572227,52.18888117468244,165.23439999999994,164.45079999999996
166.84,168.24,166.84,167.37,1178.83,197789.73,0.7505751035032233,0.743818167381763,0.013513872242920666,53.96931501788123,165.29699999999997,164.45239999999995
165.7,167.85,167.37,167.09,860.21,143481.47,0.6924293931024579,0.7335404125259021,-0.08222203884688839,52.84960509781773,165.37139999999997,164.45049999999995
167.07,167.9,167.09,167.76,224.21,37562.48,0.6924299972830283,0.7253183294773274,-0.0657766643885982,55.24251187491575,165.45199999999997,164.45799999999997
167.19,168.51,167.76,168.51,568.15,95414.36,0.7443685903329538,0.7291283816484528,0.030480417369001866,57.82291830896881,165.53339999999997,164.46679999999992
166.9,168.6,168.51,167.17,449.81,75291.01,0.6696838003825007,0.7172394653952625,-0.09511133002552352,52.04909113994748,165.56719999999999,164.4685999999999
166.11,167.94,167.17,166.54,1128.85,188675.77,0.5532819415850554,0.6844479606332211,-0.26233203809633143,49.544264941294394,165.60139999999998,164.4578999999999
164.65,167.16,166.54,166.1,1021.06,169448.28,0.42067898165444717,0.6316941648374663,-0.4220303663660383,47.813601134939915,165.6676,164.4188999999999
166.06,167.88,166.1,166.8,635.06,106114.8,0.36783416710304095,0.5789221652905813,-0.42217599637508063,50.760485732661664,165.72859999999997,164.37549999999987
166.78,168.76,166.8,167.67,3684.57,619047.33,0.3916414016613601,0.541466012564737,-0.2996492218067539,54.220535932127596,165.7926,164.36419999999987
167.67,169.5,167.67,169.31,2499.79,421888.27,0.5366568543590802,0.5405041809236056,-0.007694653129050932,59.93577802898512,165.8858,164.3587999999999
169.26,176.19,169.31,173.48,9514.33,1650385.62,0.9768067747990301,0.6277646996986905,0.6980841502006792,70.14263966240003,166.07999999999996,164.3394999999999
172.05,174.64,173.48,173.66,1391.07,241547.19,1.3248808517842292,0.7671879301157983,1.1153858433368617,70.49209766073773,166.26979999999995,164.3473999999999
172.03,176.57,173.66,173.78,3476.28,607523.29,1.59206275424512,0.9321628949416627,1.3197997186069146,70.7379878415046,166.46459999999996,164.34729999999988
171.21,175.64,173.78,174.9,4159.56,723016.34,1.8725948686604283,1.1202492896854161,1.5046911579500244,72.99948649062543,166.68879999999993,164.3558999999999
173.66,185.54,174.9,183.87,9093.33,1654778.71,2.7866004298842597,1.453519517725185,2.6661618243181495,83.79883408103373,167.04359999999997,164.4103999999999
181.88,185.37,183.87,183.16,4730.15,867844.71,3.414307346172052,1.8456770834145586,3.1372605255149866,81.03600445380698,167.38559999999998,164.5008999999999
181.19,187.26,183.16,182.62,4058.63,751664.19,3.824114105700403,2.241364487871728,3.16549923565735,78.90520835131821,167.743,164.6769999999999
180.81,183.22,182.62,181.37,2418.02,440427.1,4.001893030052287,2.5934701963078397,2.816845667488894,74.05123784378165,168.08880000000002,164.88179999999988
181.37,185.4,181.37,185.38,6951.14,1272905.28,4.415458933404295,2.9578679437271314,2.915181979354328,78.59940444554822,168.5116,165.1058999999999
182.42,185.74,185.38,183.77,2193.4,402127.24,4.560726134795118,3.278439581940729,2.564573105708778,73.06234112185771,168.9086,165.32699999999988
180.99,183.96,183.77,182.44,2224.6,405586.36,4.516468516115054,3.526045368775595,1.9808462946789192,68.75345318845028,169.26780000000002,165.5325999999999
178.89,182.44,182.44,180.68,14126.71,2548487.96,4.289925156566682,3.678821326333812,1.222207660465739,63.42300031388754,169.59220000000005,165.73789999999985
177.99,181.11,180.68,180.61,4506.26,809930.0,4.057961838896972,3.7546494288464443,0.6066248201010556,63.21308379028209,169.91540000000003,165.92039999999986
180.11,182.0,180.61,181.96,2858.49,517457.27,3.9376719251797,3.791253928113096,0.29283599413320793,65.57922621948481,170.27880000000002,166.11049999999986
177.55,182.05,181.96,178.52,3225.71,579218.28,3.524137982236766,3.7378307389378307,-0.42738551340212894,55.740714853099,170.609,166.26419999999985
174.26,179.01,178.52,174.26,5009.92,886505.51,2.8201539758599665,3.5542953863222575,-1.468282820924582,46.44758364270037,170.84980000000004,166.38039999999984
174.26,178.2,174.26,178.2,5341.33,945356.22,2.5507630423641103,3.3535889175306277,-1.6056517503330348,54.073984202859286,171.15360000000004,166.53339999999983
176.01,179.42,178.2,176.83,2657.71,472816.28,2.201345495695108,3.123140233163524,-1.8435894749368318,51.33635515776404,171.42620000000002,166.67879999999982
176.61,179.45,176.83,179.24,2034.54,362804.64,2.0947494634536383,2.917462079221547,-1.6454252315358175,55.59524911664555,171.7286,166.87359999999987
178.52,181.58,179.24,181.32,2449.62,441821.95,2.1532881907464514,2.764627301526528,-1.2226782215601535,58.93557554011087,172.0762,167.06899999999987
177.86,184.07,181.32,179.5,3698.93,667530.39,2.029427784030048,2.6175873980272324,-1.1763192279943686,55.03447590462139,172.3528,167.24139999999989
177.11,179.85,179.5,177.99,1113.26,198392.55,1.7888029322262184,2.4518305048670297,-1.3260551452816225,51.961351145417424,172.55379999999997,167.40329999999992
177.21,179.93,177.99,178.17,1827.44,326657.58,1.59425294369359,2.280314992632342,-1.3721240978775038,52.30326308476903,172.75019999999998,167.57509999999988
176.55,179.55,178.17,177.96,2183.21,389196.01,1.4069074775361798,2.1056334896131093,-1.3974520241538588,51.83969091132787,172.97619999999995,167.74269999999987
177.4,181.93,177.96,181.41,2178.23,392254.01,1.519307383224458,1.988368268335379,-0.9381217702218421,58.36799512532536,173.22919999999993,167.99989999999988
180.3,183.25,181.41,182.37,2172.87,395167.79,1.6666371397240596,1.9240220426131152,-0.5147698057781112,59.99310520492249,173.474,168.28359999999986
180.0,183.38,182.37,180.62,2659.67,483343.87,1.6234722806884463,1.8639120902281816,-0.48087961907947063,55.72297377174068,173.74079999999998,168.53409999999985
178.9,181.56,180.62,180.72,1839.69,331157.59,1.5791297583022867,1.8069556238430027,-0.45565173108143187,55.916066923092224,174.06359999999998,168.79469999999986
178.79,180.84,180.72,179.19,472.37,84989.8,1.4043414030618067,1.7264327796867636,-0.6441827532499138,52.16750566970657,174.3528,169.02749999999986
176.6,179.4,179.19,178.65,1391.51,247957.92,1.2083181457871888,1.6228098529068489,-0.8289834142393202,50.87125946393551,174.6058,169.22509999999988
178.09,180.23,178.65,178.1,477.47,85518.57,0.9970940194804996,1.4976666862215793,-1.0011453334821594,49.52156520045306,174.8684,169.43359999999987
176.73,179.06,178.1,177.57,731.86,130131.17,0.7779629345452577,1.3537259358863152,-1.151526002682115,48.19460112407257,175.1298,169.63209999999984
176.42,178.64,177.57,177.16,646.6,114702.94,0.5647068089174354,1.1959221104925393,-1.2624306031502077,47.14223314549193,175.33180000000002,169.81699999999987
174.19,177.28,177.16,176.66,2869.21,503950.52,0.351304353694303,1.026998559132892,-1.351388410877178,45.82800425377842,175.52779999999998,170.00509999999989
176.21,177.82,176.66,177.58,4577.74,811536.26,0.2534955428648402,0.8722979558792816,-1.2376048260288828,48.663875102395664,175.72719999999998,170.19929999999988
176.63,178.29,177.58,177.24,1412.27,250711.96,0.14685336295156048,0.7272090372937374,-1.1607113486843539,47.6706706730608,175.9328,170.4004999999999
175.55,177.7,177.24,177.49,6541.9,1157783.49,0.08157127483772797,0.5980814848025355,-1.0330204199296151,48.502932985150295,176.129,170.53699999999992
176.08,178.2,177.49,176.63,4598.54,815693.2,-0.03910923607583072,0.47064334062686225,-1.0195051534053858,45.804179044465066,176.29799999999994,170.66089999999994
175.0,178.43,176.63,177.85,1915.47,337602.5,-0.035891867292122015,0.3693362990430654,-0.8104563326703749,50.05013666691371,176.48139999999995,170.81409999999994
176.81,178.67,177.85,178.65,2280.43,405785.99,0.030855551182725094,0.3016401494709974,-0.5415691965765446,52.668757398869666,176.71759999999995,170.97599999999994
177.66,179.33,178.65,177.93,5810.65,1038007.58,0.025363009518542867,0.24638472148050647,-0.4420434239239272,50.121964808435045,176.92879999999994,171.11289999999994
177.24,179.25,177.93,178.1,2988.59,533204.29,0.03433195255061605,0.2039741676945284,-0.3392844302878247,50.72778493920109,177.14899999999994,171.26019999999994
176.69,178.3,178.1,177.23,2012.89,357463.89,-0.028434054504629103,0.1574925232546969,-0.371853155518652,47.54508973924401,177.33839999999992,171.39519999999993
176.68,178.04,177.23,176.86,2180.06,386581.85,-0.10680133576434514,0.10463375145088848,-0.42287017443046726,46.217027838023846,177.50539999999992,171.51939999999996
176.46,177.76,176.86,177.23,4952.95,877109.09,-0.13746742409304602,0.05621351634210156,-0.38736188087029516,47.78764596032809,177.70659999999992,171.63689999999994
176.7,177.62,177.23,176.92,2398.81,425113.99,-0.18465632607026805,0.008039547859627624,-0.38539174785979136,46.56079764622987,177.9141999999999,171.75779999999992
176.53,177.57,176.92,177.57,1989.64,352350.09,-0.1676714905701715,-0.027102659826332212,-0.2811376614876786,49.48897744184959,178.1435999999999,171.9055999999999
176.39,177.62,177.57,176.68,973.05,172111.47,-0.22345064804932235,-0.06637225747093026,-0.3141567811567842,45.78930592158039,178.34119999999993,172.0348999999999
176.68,178.58,176.68,177.85,2775.53,493385.08,-0.17127248769196513,-0.08735230351513724,-0.16784036835365576,50.977656278181136,178.54479999999992,172.1686999999999
176.74,178.36,177.85,176.74,679.92,120852.55,-0.21698734795111818,-0.11327931240233347,-0.20741607109756943,46.43688899422795,178.69339999999994,172.2895999999999
174.59,177.03,176.74,176.1,9503.53,1663564.0,-0.3013851746732712,-0.15090048485652102,-0.30096937963350034,44.00314561954388,178.74579999999995,172.41289999999987
175.32,176.83,176.1,175.59,925.74,163034.26,-0.4047579998866411,-0.20167198786254506,-0.406172024048192,42.109216540337684,178.78439999999995,172.52709999999988
175.04,177.84,175.59,177.7,1010.61,178561.71,-0.3128163900123866,-0.22390086829251343,-0.17783104343974632,51.4244668102662,178.86279999999996,172.6636999999999
177.13,180.87,177.7,179.72,3291.53,590861.16,-0.07607790489703348,-0.19433627561341743,0.2365167414327679,58.33634484158613,178.95919999999995,172.8239999999999
179.42,180.8,179.72,180.8,1317.88,237172.22,0.19642179603258114,-0.11618466128421771,0.6252129146335977,61.49130822974652,178.8977999999999,172.97069999999988
179.32,181.35,180.8,179.54,1394.25,251551.76,0.3071674671764981,-0.03151423559207452,0.6773634055371452,56.149207645830465,178.82539999999995,173.1054999999999
179.54,181.08,179.54,179.92,957.12,172488.81,0.42074692499951993,0.05893799652624441,0.723617856946551,57.35254980816267,178.77139999999991,173.25719999999987
179.92,182.32,179.92,181.53,3153.65,571323.37,0.6333718913850532,0.1738247754980062,0.919094231774094,62.098226844208504,178.7745999999999,173.43169999999984
181.37,183.32,181.53,182.25,2947.8,536627.62,0.8501763876542441,0.3090950979292538,1.0821625794499805,64.02612308605457,178.71199999999993,173.61179999999982
180.25,182.25,182.25,180.51,608.76,110334.9,0.8715454216240914,0.4215851626682214,0.8999205179117401,56.541150634495935,178.64679999999993,173.7776999999998
179.87,181.22,180.51,181.02,1076.51,194602.31,0.9190391613825284,0.5210759624110828,0.7959263979428912,58.087756046448966,178.61839999999992,173.94309999999984
179.99,181.57,181.02,180.35,1333.59,240796.8,0.8923286821461431,0.5953265063580949,0.5940043515760964,55.30329211356423,178.61179999999993,174.10199999999983
179.62,180.79,180.35,180.79,1610.56,290180.6,0.8963323957683826,0.6555276842401525,0.48160942305646026,56.76889362554391,178.61539999999994,174.26539999999983
179.93,180.79,180.79,179.93,623.99,112562.81,0.8206506056346541,0.6885522685190529,0.2641966742312023,53.103710381711444,178.57479999999995,174.42679999999982
179.76,182.29,179.93,181.71,10505.88,1897130.09,0.8939979141550793,0.7296413976462583,0.328713033017642,59.00352081169061,178.63859999999994,174.62379999999982
178.64,182.11,181.71,180.74,5453.69,982085.1,0.8638968263673235,0.7564924833904715,0.21480868595370395,54.94677151705192,178.76819999999992,174.80899999999983
179.75,181.23,180.74,180.22,3197.62,577392.63,0.7889868934696267,0.7629913654063026,0.051991056126648116,52.849022651116236,178.8085999999999,174.98109999999986
178.98,180.73,180.22,180.73,1869.57,336144.13,0.7619892321569353,0.7627909387564292,-0.0016034131989879352,54.67663861376554,178.8865999999999,175.15639999999985
179.27,181.3,180.73,179.76,1219.58,219863.22,0.6547746629557594,0.7411876835962954,-0.17282604128107204,50.65500203798885,178.8969999999999,175.31279999999984
179.76,181.66,179.76,179.79,1078.74,195018.17,0.5657059872231684,0.7060913443216701,-0.2807707141970033,50.77559326361852,178.8663999999999,175.47129999999987
179.66,185.71,179.79,183.02,9161.46,1678495.36,0.7471398625070265,0.7143010479587414,0.06567762909657016,61.64411605914425,178.93679999999992,175.6447999999999
181.0,183.48,183.02,181.55,3328.77,607459.64,0.763509538441582,0.7241427460553096,0.07873358477254477,55.624664419456764,179.00799999999992,175.7808999999999
167.0,182.31,181.55,175.58,16607.25,2910545.9,0.29139450347929596,0.637593097540107,-0.692397188121622,38.97801862417468,178.9561999999999,175.85319999999993
174.56,176.89,175.58,176.25,3910.89,686616.93,-0.028369635063569376,0.5044005510193716,-1.065540372165882,41.108118274176576,178.92199999999994,175.94909999999993
174.52,176.93,176.25,176.68,3251.65,571102.66,-0.24427179904938612,0.35466608100562,-1.1978757601100123,42.495493181404704,178.82739999999995,176.02829999999994
176.68,177.9,176.68,177.7,1982.06,351490.97,-0.3292746705591014,0.21787793069267572,-1.0943052025035542,45.75969446301555,178.73399999999995,176.10399999999993
174.98,178.0,177.7,175.89,2158.04,380902.14,-0.5365074084022012,0.06700086287370029,-1.2070165425518031,41.2815869287775,178.6393999999999,176.19009999999994
175.0,177.0,175.89,176.14,2176.8,383500.11,-0.6728121755623988,-0.08096174481351959,-1.1837008614977584,42.12405913791123,178.5477999999999,176.30569999999992
174.75,176.27,176.14,175.68,907.12,159370.19,-0.8086314412798288,-0.2264956841067815,-1.1642715143460944,40.95956028290871,178.4775999999999,176.41519999999994
168.99,175.68,175.68,170.39,9642.79,1661492.99,-1.3278216757732082,-0.44676088244006695,-1.7621215866662825,30.512946778854797,178.3123999999999,176.45909999999992
168.91,172.49,170.39,171.9,1379.72,235963.89,-1.5990069401110816,-0.67721009397427,-1.8435936922736231,35.56478551623459,178.1883999999999,176.52839999999992
169.73,171.9,171.9,171.49,1018.53,174163.47,-1.8259582789500257,-0.9069597309694213,-1.8379970959612089,34.82446192030554,178.0667999999999,176.59829999999994
170.99,172.0,171.49,171.35,365.74,62741.2,-1.9941286067702606,-1.1243935061295893,-1.7394702012813426,34.559914869656,177.9505999999999,176.6411999999999
170.25,171.84,171.35,171.12,813.88,139185.13,-2.121508452136311,-1.3238164953309337,-1.5953839136107546,34.10158562841612,177.8397999999999,176.6837999999999
166.59,171.29,171.12,169.97,5976.9,1007765.98,-2.2888686335241175,-1.5168269229695706,-1.544083421109094,31.82869556528945,177.68759999999992,176.7073999999999
162.24,169.97,169.97,165.55,9033.87,1499087.49,-2.746499902320579,-1.7627615188397725,-1.9674767669616133,24.94655486593399,177.4537999999999,176.6932999999999
164.93,167.09,165.55,165.5,3914.27,649663.39,-3.077732378986525,-2.025755690869123,-2.103953376234804,24.881015049731886,177.2139999999999,176.6714999999999
160.33,165.5,165.5,164.09,7180.91,1170856.53,-3.4146497623688106,-2.3035345051690608,-2.2222305143994996,23.042535911960584,176.96319999999992,176.6305999999999
162.84,165.6,164.09,164.85,4781.92,784960.6,-3.57907620504875,-2.5586428451449987,-2.040866719807503,26.20759232894548,176.70319999999992,176.59229999999988
163.0,165.33,164.85,163.7,1517.33,249656.27,-3.758851039569464,-2.798684484029892,-1.9203331110791444,24.561498813823448,176.40419999999995,176.5608999999999
162.05,164.92,163.7,164.17,1385.9,226238.3,-3.8193714821191236,-3.0028218836477385,-1.6330991969427702,26.59087303644168,176.12899999999993,176.52889999999988
163.51,165.25,164.17,163.95,2374.64,390252.5,-3.8408120398760275,-3.170419914893397,-1.3407842499652611,26.235109465826895,175.84599999999995,176.4974999999999
162.99,165.94,163.95,165.16,3525.73,578930.61,-3.717316043362189,-3.2797991405871554,-0.8750338055500668,31.651445330437056,175.60459999999995,176.4714999999999
164.09,165.39,165.16,165.21,919.75,151721.78,-3.574208740756063,-3.338681060620938,-0.47105536027025074,31.87405178980542,175.37159999999992,176.43849999999992
164.97,166.7,165.21,166.46,876.55,145330.66,-3.321640811469166,-3.335273010790584,0.027264398642835808,37.36619571687524,175.15619999999993,176.4313999999999
165.07,166.51,166.46,165.9,1563.45,259313.38,-3.130578863321631,-3.2943341812967932,0.3275106359503246,35.967254905699775,174.93579999999992,176.42499999999993
164.26,165.9,165.9,164.83,2007.89,331592.15,-3.030566466757932,-3.241580638389021,0.42202834326217786,33.39462419156048,174.68099999999993,176.41229999999996
163.5,165.17,164.83,163.57,1793.26,294833.38,-3.0181856265242004,-3.1969016360160576,0.35743201898371435,30.61740599955857,174.4187999999999,176.37999999999997
162.6,165.6,163.57,165.16,1062.39,174092.51,-2.8472526533892335,-3.126971839490693,0.5594383722029193,37.66260628871753,174.16499999999988,176.3549
164.92,166.09,165.16,164.96,963.86,159604.59,-2.6968379006095518,-3.0409450517144654,0.6882143022098273,37.151586485474255,173.92939999999987,176.31139999999996
164.18,165.41,164.96,164.18,1332.49,219691.09,-2.6104806111028154,-2.9548521635921356,0.6887431049786406,35.14857092728931,173.6909999999999,176.21839999999997
159.17,164.6,164.18,161.16,6076.8,980855.91,-2.7539843801661448,-2.914678606906938,0.3213884534815863,28.697303164940365,173.40239999999986,176.09339999999997
160.74,163.42,161.16,162.64,1994.07,323220.06,-2.7169689926213323,-2.875136684049817,0.3163353828569697,34.99423147010522,173.10119999999984,175.98199999999997
162.03,164.5,162.64,164.37,1075.77,175386.89,-2.519000025255764,-2.8039093522910066,0.5698186540704855,41.497966317146386,172.79419999999988,175.87669999999994
164.08,165.67,164.37,164.5,845.07,139300.02,-2.3248192100803635,-2.7080913238488784,0.7665442275370298,41.96781904751096,172.46819999999988,175.68299999999996
162.94,164.83,164.5,164.37,983.41,160906.89,-2.156559947933488,-2.5977850486658003,0.8824502014646249,41.60794400346599,172.1647999999999,175.49509999999995
163.62,164.76,164.37,163.62,878.86,144249.95,-2.0599857687821554,-2.4902251926890715,0.8604788478138321,39.5033337920272,171.8387999999999,175.30509999999995
163.39,164.55,163.62,163.9,2373.34,388863.63,-1.9385104344751767,-2.3798822410462925,0.8827436131422317,40.70910490483053,171.48619999999988,175.13039999999998
160.81,164.59,163.9,162.2,3219.35,523146.69,-1.9568587003660127,-2.295277532910237,0.6768376650884482,36.01557720536779,171.0851999999999,174.89859999999996
162.08,163.52,162.2,163.51,1920.29,312337.31,-1.844432313809051,-2.2051084890899997,0.7213523505618973,41.602928270326316,170.7451999999999,174.69599999999994
163.22,166.53,163.51,165.58,3431.36,567147.0,-1.5702015857224865,-2.078127108416497,1.015851045388021,49.15799198514989,170.43639999999988,174.52739999999997
164.98,167.57,165.58,165.5,5023.61,834915.41,-1.3438361823985474,-1.931268923212907,1.1748654816287192,48.89471475352545,170.13939999999988,174.37559999999996
165.43,166.65,165.5,166.43,5198.12,862919.4,-1.076981964040499,-1.7604115313784254,1.366859134675853,52.105993340660824,169.85219999999987,174.23379999999997
164.66,166.73,166.43,165.08,2742.15,454168.5,-0.963327155195401,-1.6009946561418207,1.2753350018928393,47.445394408745365,169.55519999999987,174.065
164.15,165.65,165.08,165.42,2385.68,393872.52,-0.8361807704284843,-1.4480318789991535,1.2237022171413385,48.69015151914493,169.22939999999988,173.93399999999997
163.78,165.56,165.42,164.24,4365.9,718089.07,-0.8211665855491788,-1.3226588203091587,1.00298446951996,44.73042968510272,168.89939999999987,173.8338
163.84,165.97,164.24,165.54,4583.18,757134.44,-0.6963416078170326,-1.1973953778107336,1.002107539987402,49.593965445197455,168.6057999999999,173.7072
164.45,166.59,165.54,165.01,2826.44,467791.43,-0.6328879459719872,-1.0844938914429842,0.9032118909419942,47.74916658473861,168.29139999999992,173.58899999999997
164.21,165.15,165.01,164.21,1688.41,278191.19,-0.6397788041165029,-0.9955508739776879,0.7115441397223701,45.02654306194458,167.9803999999999,173.43869999999995
163.5,164.9,164.21,164.47,802.39,131899.93,-0.6171459573166942,-0.9198698906454893,0.6054478666575902,46.10216866692981,167.67399999999986,173.27019999999996
163.11,164.51,164.47,163.8,910.72,148977.99,-0.6458279610226612,-0.8650615047209237,0.43846708739652507,43.727780825492,167.28959999999984,173.11319999999995
163.8,165.0,163.8,164.67,1013.12,166677.11,-0.5915380441424531,-0.8103568126052296,0.43763753692555296,47.508288881036634,166.95199999999986,172.97999999999993
164.08,165.3,164.67,165.3,94.81,15623.23,-0.4920056244312718,-0.7466865749704381,0.5093619010783326,50.12150567485012,166.74639999999985,172.85129999999992
164.03,165.6,165.3,164.11,445.12,73176.68,-0.5033462571426526,-0.698018511404881,0.3893445085244569,45.51250718094254,166.50359999999986,172.71279999999996
163.53,164.65,164.11,163.98,171.47,28131.4,-0.5168655989291722,-0.6617879289097394,0.2898446599611344,45.02540379561459,166.24959999999984,172.53849999999994
163.91,164.59,163.98,164.46,28.09,4618.25,-0.48327687128121966,-0.6260857173840355,0.2856176922056317,47.26946716028994,165.9847999999998,172.35939999999994
164.11,165.88,164.46,165.76,877.36,145070.88,-0.34774978413503277,-0.570418530734235,0.44533749319840443,52.87955024326303,165.78219999999982,172.21079999999995
165.21,166.04,165.76,165.83,815.52,135189.85,-0.2320205872640031,-0.5027389420401887,0.5414367095523711,53.168475031807716,165.57599999999985,172.06189999999995
165.42,166.02,165.83,165.82,250.85,41558.94,-0.13950317561560155,-0.4300917887552712,0.5811772262793393,53.11836707018091,165.37879999999984,171.92819999999995
165.01,166.05,165.82,165.63,520.71,86146.35,-0.08058493941680922,-0.3601904188875788,0.5592109589415392,52.11342634947754,165.28359999999984,171.79799999999994
165.1,165.64,165.63,165.61,291.11,48139.36,-0.03510102285744665,-0.2951725396815524,0.5201430336482115,52.00190037628138,165.15779999999984,171.67309999999998
164.88,166.1,165.61,165.2,713.01,118051.43,-0.0317720167455775,-0.24249243509435742,0.42144083669755983,49.65586018709108,165.03199999999987,171.5494
164.0,165.3,165.2,164.72,790.19,130097.66,-0.06709234509958151,-0.20741241709540226,0.2806401439916415,46.98344952263809,164.89939999999984,171.425
164.17,164.98,164.72,164.2,617.73,101737.07,-0.13548186338150003,-0.19302630635262183,0.11508888594224359,44.20771730265027,164.76099999999985,171.3004
162.4,164.76,164.2,162.8,2121.14,346664.51,-0.2992003536208756,-0.2142611158062726,-0.169878475629206,37.74263243647721,164.61759999999984,171.15259999999998
162.38,163.83,162.8,163.33,2105.58,343659.52,-0.38178093311185535,-0.24776507926738917,-0.26803170768893236,41.24569847686697,164.57319999999984,171.0135
162.8,164.25,163.33,164.17,361.04,59107.3,-0.3751214904553706,-0.2732363615049855,-0.2037702579007702,46.393946989666915,164.54659999999984,170.88029999999995
163.39,164.17,164.17,164.08,617.24,100990.05,-0.3728085768019582,-0.29315080456438003,-0.1593155444751564,45.929581189554476,164.54639999999984,170.75479999999996
163.72,165.25,164.08,164.59,657.02,108105.85,-0.32606417349168737,-0.29973347834984154,-0.052661390283691656,49.04217289724058,164.54119999999983,170.62219999999996
163.85,165.09,164.59,164.08,517.61,85158.46,-0.3264089951318567,-0.3050685817062446,-0.04268082685122421,46.179347271466646,164.54879999999983,170.4765
163.11,164.16,164.08,163.81,742.7,121658.24,-0.3444978554467468,-0.31295443645434506,-0.06308683798480352,44.691930818225735,164.54159999999982,170.3353
163.3,164.11,163.81,163.72,832.17,136232.5,-0.3619236251470568,-0.32274827419288743,-0.0783507019083387,44.181091099798174,164.53699999999978,170.19150000000002
163.15,163.81,163.72,163.38,238.21,38949.68,-0.3985743150815324,-0.33791348237061647,-0.12132166542183187,42.2178538651261,164.50139999999976,170.05300000000003
162.94,163.5,163.38,163.17,498.56,81391.44,-0.4394992224081875,-0.3582306303781307,-0.16253718406011364,41.005841271248784,164.4605999999998,169.9161
162.51,163.25,163.17,163.25,547.45,89178.8,-0.4601725917107444,-0.37861902264465347,-0.16310713813218192,41.692577875752384,164.3963999999998,169.77630000000002
161.85,163.77,163.25,163.77,2539.87,413593.98,-0.42964406234139574,-0.38882403058400195,-0.08164006351478759,46.08579277709456,164.35379999999984,169.64480000000003
163.0,163.77,163.77,163.74,661.91,108123.24,-0.4032226326378634,-0.3917037509947743,-0.023037763286178237,45.8710591944599,164.33199999999982,169.50650000000005
163.65,164.57,163.74,163.65,597.7,98116.19,-0.38510643976314896,-0.39038428874844927,0.01055569797060063,45.19077769455912,164.33359999999982,169.37620000000007
163.65,164.35,163.65,164.09,940.69,154487.27,-0.33142444888113687,-0.37859232077498683,0.09433574378769993,49.16038033238893,164.31219999999982,169.23860000000008
163.47,164.49,164.09,163.48,760.1,124827.03,-0.3342499608808964,-0.3697238487961688,0.07094777583054479,44.3632791640154,164.28259999999983,169.10600000000005
162.37,163.64,163.48,162.67,882.11,143890.16,-0.39726994936069104,-0.3752330689090733,-0.04407376090323545,38.93081350563825,164.25239999999982,168.97170000000006
162.3,163.14,162.67,162.83,440.66,71722.39,-0.42935375857578606,-0.3860572068424159,-0.08659310346674032,40.48122500454737,164.28579999999982,168.84410000000008
162.64,163.5,162.83,163.22,711.97,116143.06,-0.41848661470072557,-0.39254308841407787,-0.0518870525732954,44.199907284059506,164.29739999999984,168.69930000000008
161.5,163.22,163.22,162.6,590.93,95816.62,-0.4546620818675251,-0.4049668871047673,-0.0993903895255156,39.92886544142993,164.26199999999983,168.52810000000005
162.1,162.75,162.6,162.37,627.27,101836.7,-0.49617092842993316,-0.4232076953698005,-0.14592646612026527,38.44474126399516,164.21939999999984,168.34380000000004
162.06,163.61,162.37,163.25,801.89,130625.58,-0.4528383047573925,-0.4291338172473189,-0.04740897502014718,46.61999759319243,164.19699999999983,168.18090000000004
162.54,163.27,163.25,162.71,366.81,59719.46,-0.45680461607085476,-0.4346679770120261,-0.044273278117657355,42.85843496838164,164.1787999999998,168.00880000000004
