datetime,low,high,open,close,volumefrom,volumeto
2019-03-08 17:00:00,3880.61,3892.7,3883.26,3888.46,213.82,831174.92
2019-03-08 18:00:00,3883.91,3892.96,3888.46,3888.0,307.25,1195125.1
2019-03-08 19:00:00,3883.62,3899.9,3888.0,3899.67,139.97,544710.86
2019-03-08 20:00:00,3885.0,3912.02,3899.67,3897.34,234.66,914526.97
2019-03-08 21:00:00,3860.54,3898.29,3897.34,3864.1,325.33,1262631.37
2019-03-08 22:00:00,3760.1,3867.67,3864.1,3828.36,1490.27,5687513.11
2019-03-08 23:00:00,3824.52,3847.66,3828.36,3844.64,192.1,736699.38
2019-03-09 00:00:00,3835.66,3858.58,3844.64,3847.48,134.72,518381.24
2019-03-09 01:00:00,3847.48,3861.62,3847.48,3854.66,66.47,256289.75
2019-03-09 02:00:00,3848.03,3865.28,3854.66,3858.98,45.2,174386.85
2019-03-09 03:00:00,3850.3,3863.19,3858.98,3851.63,118.92,458498.55
2019-03-09 04:00:00,3844.69,3860.61,3851.63,3859.56,170.59,656897.65
2019-03-09 05:00:00,3854.35,3861.3,3859.56,3860.37,99.14,382466.13
2019-03-09 06:00:00,3860.37,3895.96,3860.37,3889.21,203.63,789517.84
2019-03-09 07:00:00,3877.33,3927.0,3889.21,3892.05,964.17,3762527.19
2019-03-09 08:00:00,3886.0,3899.98,3892.05,3899.85,144.36,561862.43
2019-03-09 09:00:00,3894.17,3911.76,3899.85,3896.95,234.89,916952.99
2019-03-09 10:00:00,3889.18,3901.95,3896.95,3889.72,123.04,479507.76
2019-03-09 11:00:00,3889.71,3898.56,3889.72,3892.88,138.79,540416.61
2019-03-09 12:00:00,3892.88,3904.28,3892.88,3903.45,194.85,759891.06
2019-03-09 13:00:00,3891.0,3929.75,3903.45,3903.02,378.43,1478769.14
2019-03-09 14:00:00,3898.85,3932.36,3903.02,3924.03,224.93,881639.54
2019-03-09 15:00:00,3908.98,3946.78,3924.03,3924.92,418.95,1646829.39
2019-03-09 16:00:00,3899.57,3950.25,3924.92,3908.13,340.88,1339223.45
2019-03-09 17:00:00,3875.27,3908.13,3908.13,3896.43,280.91,1093561.93
2019-03-09 18:00:00,3895.87,3915.0,3896.43,3908.21,168.75,659309.13
2019-03-09 19:00:00,3899.93,3912.02,3908.21,3906.56,74.48,291037.58
2019-03-09 20:00:00,3887.35,3909.95,3906.56,3890.06,265.89,1036177.44
2019-03-09 21:00:00,3889.19,3899.9,3890.06,3889.78,99.96,389198.05
2019-03-09 22:00:00,3885.72,3901.88,3889.78,3897.75,158.23,615704.38
2019-03-09 23:00:00,3896.48,3920.83,3897.75,3916.43,75.73,296180.53
2019-03-10 00:00:00,3900.5,3916.43,3916.43,3907.64,65.72,256838.58
2019-03-10 01:00:00,3906.41,3916.43,3907.64,3913.68,84.93,332199.18
2019-03-10 02:00:00,3903.82,3914.36,3913.68,3905.0,125.94,492185.02
2019-03-10 03:00:00,3892.46,3906.84,3905.0,3899.28,160.8,627031.56
2019-03-10 04:00:00,3890.0,3905.29,3899.28,3899.76,372.77,1452392.08
2019-03-10 05:00:00,3892.23,3901.77,3899.76,3901.29,81.65,318195.2
2019-03-10 06:00:00,3864.75,3901.42,3901.29,3885.76,417.23,1620025.33
2019-03-10 07:00:00,3862.0,3888.72,3885.76,3885.53,247.11,958172.3
2019-03-10 08:00:00,3881.89,3898.16,3885.53,3891.7,76.72,298592.84
2019-03-10 09:00:00,3880.03,3895.61,3891.7,3884.54,145.14,564208.85
2019-03-10 10:00:00,3882.18,3891.45,3884.54,3885.75,60.99,237086.99
2019-03-10 11:00:00,3885.4,3896.09,3885.75,3893.88,61.07,237692.22
2019-03-10 12:00:00,3885.0,3898.06,3893.88,3889.03,147.01,572058.66
2019-03-10 13:00:00,3867.99,3891.51,3889.03,3876.75,132.95,515993.47
2019-03-10 14:00:00,3876.75,3896.74,3876.75,3894.22,44.63,173498.83
2019-03-10 15:00:00,3886.73,3896.02,3894.22,3886.73,60.08,233803.48
2019-03-10 16:00:00,3864.01,3891.2,3886.73,3878.46,149.54,579980.88
2019-03-10 17:00:00,3878.46,3892.2,3878.46,3884.3,159.74,620443.89
2019-03-10 18:00:00,3877.69,3886.14,3884.3,3880.44,40.25,156232.37
2019-03-10 19:00:00,3877.34,3883.8,3880.44,3882.61,46.76,181442.11
2019-03-10 20:00:00,3882.61,3899.44,3882.61,3896.18,77.65,302047.93
2019-03-10 21:00:00,3891.03,3900.98,3896.18,3894.18,68.09,265351.5
2019-03-10 22:00:00,3890.89,3909.98,3894.18,3897.13,102.78,400854.73
2019-03-10 23:00:00,3895.75,3906.58,3897.13,3897.92,71.09,277445.4
2019-03-11 00:00:00,3897.92,3905.1,3897.92,3900.19,112.99,440860.95
2019-03-11 01:00:00,3900.19,3912.89,3900.19,3907.41,90.15,352282.05
2019-03-11 02:00:00,3900.75,3909.81,3907.41,3904.01,81.6,318702.42
2019-03-11 03:00:00,3901.58,3910.7,3904.01,3907.64,103.15,402908.15
2019-03-11 04:00:00,3885.65,3910.34,3907.64,3887.89,97.91,381531.22
2019-03-11 05:00:00,3847.24,3893.87,3887.89,3867.81,859.53,3328282.81
2019-03-11 06:00:00,3855.44,3878.61,3867.81,3874.75,396.12,1532342.38
2019-03-11 07:00:00,3862.0,3877.36,3874.75,3864.0,207.59,803152.54
2019-03-11 08:00:00,3857.35,3872.63,3864.0,3868.85,315.5,1219899.56
2019-03-11 09:00:00,3848.41,3890.21,3868.85,3878.69,614.11,2378908.46
2019-03-11 10:00:00,3858.02,3879.75,3878.69,3862.55,268.58,1038976.36
2019-03-11 11:00:00,3851.41,3865.47,3862.55,3851.41,494.11,1906828.6
2019-03-11 12:00:00,3812.64,3857.01,3851.41,3829.25,677.89,2598990.26
2019-03-11 13:00:00,3818.31,3851.82,3829.25,3843.82,420.55,1614912.97
2019-03-11 14:00:00,3831.29,3845.91,3843.82,3843.7,357.3,1371709.63
2019-03-11 15:00:00,3829.8,3846.5,3843.7,3833.89,370.63,1423216.7
2019-03-11 16:00:00,3829.78,3845.14,3833.89,3839.6,155.49,596820.57
2019-03-11 17:00:00,3838.24,3852.48,3839.6,3845.18,195.31,751353.04
2019-03-11 18:00:00,3843.51,3855.86,3845.18,3852.09,200.78,772910.51
2019-03-11 19:00:00,3837.27,3853.59,3852.09,3841.46,143.09,550220.94
2019-03-11 20:00:00,3840.07,3850.75,3841.46,3847.35,209.89,806937.43
2019-03-11 21:00:00,3843.09,3853.4,3847.35,3852.14,113.76,437609.62
2019-03-11 22:00:00,3848.26,3859.18,3852.14,3853.95,67.17,258874.34
2019-03-11 23:00:00,3843.92,3856.46,3853.95,3849.25,58.9,226925.96
2019-03-12 00:00:00,3825.0,3851.92,3849.25,3832.13,280.71,1076369.55
2019-03-12 01:00:00,3810.0,3835.82,3832.13,3820.15,313.02,1196117.52
2019-03-12 02:00:00,3791.07,3824.1,3820.15,3809.98,401.31,1528554.66
2019-03-12 03:00:00,3800.0,3819.8,3809.98,3807.14,234.92,895386.84
2019-03-12 04:00:00,3797.74,3818.27,3807.14,3816.63,164.84,628063.93
2019-03-12 05:00:00,3812.01,3828.01,3816.63,3816.07,189.41,723323.57
2019-03-12 06:00:00,3813.35,3823.25,3816.07,3819.79,160.8,613743.84
2019-03-12 07:00:00,3819.79,3827.12,3819.79,3821.94,124.82,477357.61
2019-03-12 08:00:00,3821.94,3867.21,3821.94,3856.59,807.8,3110799.77
2019-03-12 09:00:00,3849.75,3863.39,3856.59,3860.64,298.31,1150388.59
2019-03-12 10:00:00,3860.21,3873.99,3860.64,3866.12,227.65,880589.06
2019-03-12 11:00:00,3860.0,3872.53,3866.12,3860.0,211.35,817117.24
2019-03-12 12:00:00,3860.0,3875.0,3860.0,3870.83,331.77,1283108.3
2019-03-12 13:00:00,3861.01,3877.69,3870.83,3867.7,352.29,1362846.99
2019-03-12 14:00:00,3860.81,3870.0,3867.7,3866.8,158.22,611711.57
2019-03-12 15:00:00,3845.4,3868.93,3866.8,3848.5,197.51,761914.88
2019-03-12 16:00:00,3835.72,3859.49,3848.5,3859.49,331.43,1275701.19
2019-03-12 17:00:00,3853.42,3864.39,3859.49,3857.43,120.73,465932.33
2019-03-12 18:00:00,3849.15,3860.17,3857.43,3856.13,108.82,419470.09
2019-03-12 19:00:00,3847.26,3857.79,3856.13,3854.98,180.57,695608.55
2019-03-12 20:00:00,3854.98,3868.46,3854.98,3865.02,145.5,562084.11
2019-03-12 21:00:00,3854.35,3870.08,3865.02,3866.22,149.25,576712.45
2019-03-12 22:00:00,3859.1,3867.91,3866.22,3867.91,61.25,236672.84
2019-03-12 23:00:00,3849.99,3868.23,3867.91,3859.74,242.35,934242.75
2019-03-13 00:00:00,3854.8,3863.47,3859.74,3862.03,47.21,182114.95
2019-03-13 01:00:00,3852.0,3864.42,3862.03,3861.22,73.54,283817.04
2019-03-13 02:00:00,3851.92,3861.22,3861.22,3856.07,116.09,447603.48
2019-03-13 03:00:00,3855.35,3872.4,3856.07,3867.06,211.65,818333.94
2019-03-13 04:00:00,3858.24,3868.44,3867.06,3862.93,206.51,797725.16
2019-03-13 05:00:00,3854.0,3866.66,3862.93,3855.01,166.05,640733.38
2019-03-13 06:00:00,3851.34,3863.06,3855.01,3853.54,74.97,289075.17
2019-03-13 07:00:00,3851.62,3864.0,3853.54,3862.54,168.78,650929.89
2019-03-13 08:00:00,3848.28,3863.34,3862.54,3848.28,210.38,810968.86
2019-03-13 09:00:00,3841.0,3857.0,3848.28,3846.29,259.13,997926.45
2019-03-13 10:00:00,3820.0,3848.26,3846.29,3837.63,516.43,1981783.53
2019-03-13 11:00:00,3835.89,3845.78,3837.63,3839.32,162.75,625136.31
2019-03-13 12:00:00,3836.79,3863.01,3839.32,3862.01,376.61,1447747.38
2019-03-13 13:00:00,3855.52,3874.68,3862.01,3857.71,381.43,1473858.28
2019-03-13 14:00:00,3832.32,3868.82,3857.71,3846.58,311.29,1200162.2
2019-03-13 15:00:00,3837.9,3853.92,3846.58,3850.21,205.35,789662.53
2019-03-13 16:00:00,3842.46,3852.67,3850.21,3845.07,152.78,587879.59
2019-03-13 17:00:00,3843.28,3858.5,3845.07,3851.51,84.18,324137.8
2019-03-13 18:00:00,3850.42,3855.0,3851.51,3855.0,89.21,343699.71
2019-03-13 19:00:00,3852.4,3860.21,3855.0,3853.3,91.74,353728.27
2019-03-13 20:00:00,3844.43,3855.29,3853.3,3852.32,143.49,552428.64
2019-03-13 21:00:00,3839.76,3852.32,3852.32,3842.25,99.54,382975.9
2019-03-13 22:00:00,3842.25,3852.01,3842.25,3849.78,56.44,217110.07
2019-03-13 23:00:00,3845.82,3858.44,3849.78,3848.48,70.0,269737.31
2019-03-14 00:00:00,3844.84,3867.0,3848.48,3863.04,135.5,521813.39
2019-03-14 01:00:00,3850.63,3867.0,3863.04,3862.14,87.03,335808.48
2019-03-14 02:00:00,3852.82,3862.14,3862.14,3857.0,112.46,433664.59
2019-03-14 03:00:00,3847.57,3857.0,3857.0,3850.02,247.28,952336.13
2019-03-14 04:00:00,3846.23,3853.96,3850.02,3849.91,231.98,893153.54
2019-03-14 05:00:00,3844.23,3852.64,3849.91,3847.9,300.52,1156997.83
2019-03-14 06:00:00,3832.57,3848.43,3847.9,3847.8,145.97,560925.07
2019-03-14 07:00:00,3837.81,3847.8,3847.8,3842.3,73.9,283848.82
2019-03-14 08:00:00,3839.67,3849.16,3842.3,3847.6,191.16,735023.37
2019-03-14 09:00:00,3840.54,3850.71,3847.6,3845.31,214.5,824927.29
2019-03-14 10:00:00,3840.98,3851.2,3845.31,3849.96,125.03,480839.01
2019-03-14 11:00:00,3840.48,3850.29,3849.96,3843.08,275.47,1059070.55
2019-03-14 12:00:00,3828.78,3853.88,3843.08,3844.78,230.7,886512.55
2019-03-14 13:00:00,3843.28,3853.7,3844.78,3848.05,236.58,910523.93
2019-03-14 14:00:00,3775.01,3903.98,3848.05,3853.9,1281.43,4925503.59
2019-03-14 15:00:00,3846.31,3869.96,3853.9,3855.9,406.67,1568057.26
2019-03-14 16:00:00,3847.0,3856.95,3855.9,3848.93,106.46,409993.59
2019-03-14 17:00:00,3847.59,3858.61,3848.93,3856.83,96.96,373609.12
2019-03-14 18:00:00,3849.61,3856.83,3856.83,3851.0,104.31,401867.44
2019-03-14 19:00:00,3848.4,3853.65,3851.0,3851.14,75.18,289530.73
2019-03-14 20:00:00,3849.42,3855.43,3851.14,3851.93,165.51,637755.13
2019-03-14 21:00:00,3847.28,3857.79,3851.93,3854.57,87.53,337076.05
2019-03-14 22:00:00,3850.09,3857.8,3854.57,3852.77,92.45,356263.93
2019-03-14 23:00:00,3851.99,3857.56,3852.77,3854.77,142.98,551025.47
2019-03-15 00:00:00,3854.65,3863.15,3854.77,3860.79,96.84,373630.95
2019-03-15 01:00:00,3856.78,3870.0,3860.79,3861.98,254.68,984171.55
2019-03-15 02:00:00,3857.65,3863.83,3861.98,3859.73,140.5,542443.97
2019-03-15 03:00:00,3853.41,3862.46,3859.73,3857.71,159.65,615687.07
2019-03-15 04:00:00,3854.19,3862.37,3857.71,3860.86,201.41,776747.66
2019-03-15 05:00:00,3856.7,3867.33,3860.86,3862.81,266.09,1027311.7
2019-03-15 06:00:00,3855.0,3867.23,3862.81,3857.86,116.8,450604.39
2019-03-15 07:00:00,3843.09,3858.87,3857.86,3855.37,327.91,1262856.04
2019-03-15 08:00:00,3850.04,3859.84,3855.37,3853.32,323.08,1245300.24
2019-03-15 09:00:00,3849.77,3869.0,3853.32,3865.36,237.66,917155.44
2019-03-15 10:00:00,3859.4,3877.02,3865.36,3865.0,363.71,1406072.73
2019-03-15 11:00:00,3865.0,3890.0,3865.0,3883.87,367.99,1427280.76
2019-03-15 12:00:00,3868.49,3895.2,3883.87,3881.69,361.76,1405032.36
2019-03-15 13:00:00,3876.39,3888.07,3881.69,3884.9,420.55,1633023.43
2019-03-15 14:00:00,3879.97,3892.94,3884.9,3885.01,132.21,513696.91
2019-03-15 15:00:00,3883.82,3912.06,3885.01,3901.76,751.48,2931189.37
2019-03-15 16:00:00,3889.68,3906.13,3901.76,3894.03,529.2,2062399.33
2019-03-15 17:00:00,3890.93,3906.76,3894.03,3902.42,240.84,938491.51
2019-03-15 18:00:00,3895.67,3904.11,3902.42,3902.77,156.7,611131.2
2019-03-15 19:00:00,3900.1,3907.97,3902.77,3905.53,148.08,578002.76
2019-03-15 20:00:00,3894.97,3907.99,3905.53,3895.0,248.87,970312.73
2019-03-15 21:00:00,3883.02,3898.98,3895.0,3891.39,401.18,1561407.39
2019-03-15 22:00:00,3889.3,3900.66,3891.39,3892.16,62.24,242465.0
2019-03-15 23:00:00,3889.88,3903.12,3892.16,3901.21,102.57,399846.06
2019-03-16 00:00:00,3899.12,3924.64,3901.21,3915.56,161.91,633159.55
2019-03-16 01:00:00,3906.53,3940.0,3915.56,3932.09,244.17,956915.46
2019-03-16 02:00:00,3921.09,3941.12,3932.09,3931.15,260.49,1023976.12
2019-03-16 03:00:00,3925.34,3967.22,3931.15,3953.43,438.39,1730672.62
2019-03-16 04:00:00,3945.74,4026.48,3953.43,4016.42,1558.87,6224863.29
2019-03-16 05:00:00,3993.07,4040.0,4016.42,4005.62,706.92,2837370.75
2019-03-16 06:00:00,3986.49,4012.0,4005.62,4002.0,316.97,1268658.56
2019-03-16 07:00:00,3997.0,4009.98,4002.0,3998.74,320.74,1283795.02
2019-03-16 08:00:00,3985.0,4000.0,3998.74,3988.01,311.15,1242329.97
2019-03-16 09:00:00,3986.86,4006.8,3988.01,4003.33,329.95,1319482.98
2019-03-16 10:00:00,4003.28,4014.0,4003.33,4006.71,251.88,1009698.54
2019-03-16 11:00:00,3999.89,4009.94,4006.71,3999.89,160.41,642254.26
2019-03-16 12:00:00,3960.0,4003.19,3999.89,3972.8,730.01,2903396.92
2019-03-16 13:00:00,3972.8,3981.49,3972.8,3977.94,111.87,444918.64
2019-03-16 14:00:00,3975.47,3990.31,3977.94,3986.51,170.17,678149.39
2019-03-16 15:00:00,3963.86,3988.45,3986.51,3976.38,153.3,609911.44
2019-03-16 16:00:00,3973.1,3989.42,3976.38,3979.0,122.43,487624.41
2019-03-16 17:00:00,3976.55,3987.34,3979.0,3983.52,122.64,488317.27
2019-03-16 18:00:00,3974.76,3983.97,3983.52,3980.5,65.93,262492.36
2019-03-16 19:00:00,3972.82,3983.2,3980.5,3976.53,98.61,392160.46
2019-03-16 20:00:00,3969.0,3979.58,3976.53,3978.15,110.08,437408.15
2019-03-16 21:00:00,3977.95,3984.0,3978.15,3984.0,46.42,184785.21
2019-03-16 22:00:00,3979.4,3985.0,3984.0,3984.76,65.32,260179.62
2019-03-16 23:00:00,3983.09,3992.7,3984.76,3990.0,100.85,402312.67
2019-03-17 00:00:00,3955.55,3992.42,3990.0,3963.88,346.32,1373757.37
2019-03-17 01:00:00,3963.24,3974.09,3963.88,3968.64,41.09,163088.07
2019-03-17 02:00:00,3940.0,3969.45,3968.64,3951.88,311.01,1228925.23
2019-03-17 03:00:00,3947.01,3960.41,3951.88,3953.08,74.27,293550.33
2019-03-17 04:00:00,3927.28,3957.16,3953.08,3944.69,90.44,356449.45
2019-03-17 05:00:00,3936.12,3949.08,3944.69,3948.14,79.47,313423.61
2019-03-17 06:00:00,3945.74,3957.65,3948.14,3955.48,67.62,267146.84
2019-03-17 07:00:00,3949.46,3956.51,3955.48,3956.48,198.86,785547.68
2019-03-17 08:00:00,3950.02,3960.02,3956.48,3954.75,105.02,415295.67
2019-03-17 09:00:00,3949.0,3956.52,3954.75,3951.47,34.37,135882.04
2019-03-17 10:00:00,3951.0,3969.29,3951.47,3963.76,145.17,574934.94
2019-03-17 11:00:00,3958.0,3971.49,3963.76,3966.25,129.15,512328.16
2019-03-17 12:00:00,3950.76,3967.0,3966.25,3959.58,74.67,295721.41
2019-03-17 13:00:00,3957.36,3970.0,3959.58,3969.09,40.89,162081.48
2019-03-17 14:00:00,3963.38,3980.0,3969.09,3973.99,238.21,946283.63
2019-03-17 15:00:00,3961.9,3974.3,3973.99,3971.89,57.59,228615.57
2019-03-17 16:00:00,3958.03,3978.17,3971.89,3964.93,95.06,377035.15
2019-03-17 17:00:00,3960.55,3968.67,3964.93,3965.48,49.04,194380.7
2019-03-17 18:00:00,3964.95,3971.53,3965.48,3968.32,56.4,223757.7
2019-03-17 19:00:00,3965.52,3974.92,3968.32,3972.84,40.32,160020.29
2019-03-17 20:00:00,3970.0,3975.99,3972.84,3974.94,175.99,699395.59
2019-03-17 21:00:00,3972.0,3980.0,3974.94,3975.1,104.92,417346.91
2019-03-17 22:00:00,3964.26,3979.48,3975.1,3968.87,109.92,436206.03
2019-03-17 23:00:00,3963.07,3969.76,3968.87,3965.5,46.15,183038.48
2019-03-18 00:00:00,3959.57,3986.79,3965.5,3983.97,234.54,932725.97
2019-03-18 01:00:00,3983.14,4016.63,3983.97,3998.49,540.58,2162117.83
2019-03-18 02:00:00,3992.82,4008.51,3998.49,4005.77,165.75,663043.54
2019-03-18 03:00:00,3985.0,4005.77,4005.77,3988.08,142.18,567930.43
2019-03-18 04:00:00,3973.28,3994.41,3988.08,3981.26,125.59,500309.5
2019-03-18 05:00:00,3935.7,3985.51,3981.26,3935.7,528.4,2092844.72
2019-03-18 06:00:00,3934.28,3961.65,3935.7,3955.93,260.76,1030808.39
2019-03-18 07:00:00,3945.4,3959.51,3955.93,3955.55,160.56,634620.09
2019-03-18 08:00:00,3950.51,3969.43,3955.55,3966.21,202.87,803422.56
2019-03-18 09:00:00,3951.56,3969.92,3966.21,3956.0,254.85,1008931.04
2019-03-18 10:00:00,3945.08,3960.0,3956.0,3951.95,331.63,1310651.8
2019-03-18 11:00:00,3929.83,3964.45,3951.95,3959.92,295.85,1169181.29
2019-03-18 12:00:00,3955.69,3969.99,3959.92,3959.92,206.81,819544.15
2019-03-18 13:00:00,3958.09,3969.3,3959.92,3963.43,166.3,659004.43
2019-03-18 14:00:00,3954.66,3965.32,3963.43,3958.39,420.9,1666348.82
2019-03-18 15:00:00,3958.39,3969.06,3958.39,3967.99,138.77,550360.01
2019-03-18 16:00:00,3963.56,3969.99,3967.99,3965.0,156.59,621119.24
2019-03-18 17:00:00,3956.89,3966.49,3965.0,3963.78,207.16,820927.57
2019-03-18 18:00:00,3957.62,3966.84,3963.78,3959.81,232.29,920615.61
2019-03-18 19:00:00,3956.82,3963.24,3959.81,3962.57,176.52,699020.82
2019-03-18 20:00:00,3961.95,3977.93,3962.57,3971.44,170.33,676618.41
2019-03-18 21:00:00,3969.02,3978.0,3971.44,3971.67,162.92,647434.09
2019-03-18 22:00:00,3970.04,3976.95,3971.67,3975.87,67.69,268936.6
2019-03-18 23:00:00,3964.61,3976.1,3975.87,3969.59,70.38,279295.25
2019-03-19 00:00:00,3967.57,3983.0,3969.59,3982.19,125.38,498571.05
2019-03-19 01:00:00,3972.0,3985.0,3982.19,3973.57,126.42,502817.52
2019-03-19 02:00:00,3970.48,3980.24,3973.57,3973.41,273.59,1087335.79
2019-03-19 03:00:00,3972.51,3980.24,3973.41,3974.01,293.83,1168633.66
2019-03-19 04:00:00,3947.15,3976.83,3974.01,3956.62,204.99,811513.12
2019-03-19 05:00:00,3954.79,3966.54,3956.62,3962.64,113.38,449170.97
2019-03-19 06:00:00,3955.75,3966.69,3962.64,3956.42,233.86,926592.53
2019-03-19 07:00:00,3952.09,3963.32,3956.42,3961.88,43.85,173547.95
2019-03-19 08:00:00,3954.28,3962.2,3961.88,3961.5,140.38,555636.8
2019-03-19 09:00:00,3958.8,3976.98,3961.5,3973.12,215.32,854385.9
2019-03-19 10:00:00,3966.5,3980.26,3973.12,3973.49,374.32,1486990.47
2019-03-19 11:00:00,3963.0,3978.19,3973.49,3967.53,172.23,683648.18
2019-03-19 12:00:00,3962.12,3973.82,3967.53,3968.31,248.99,987862.71
2019-03-19 13:00:00,3966.01,3974.89,3968.31,3971.26,371.65,1475266.35
2019-03-19 14:00:00,3968.57,3992.0,3971.26,3977.64,406.93,1619116.13
2019-03-19 15:00:00,3969.33,3982.16,3977.64,3981.56,226.15,899038.05
2019-03-19 16:00:00,3977.31,3999.5,3981.56,3988.23,379.39,1512721.87
2019-03-19 17:00:00,3987.11,4012.63,3988.23,3993.74,358.97,1436100.62
2019-03-19 18:00:00,3985.42,4005.0,3993.74,3988.1,327.41,1308771.04
2019-03-19 19:00:00,3980.62,3997.91,3988.1,3994.57,154.59,617020.33
2019-03-19 20:00:00,3987.8,3998.38,3994.57,3992.08,91.41,365026.49
2019-03-19 21:00:00,3981.54,3992.4,3992.08,3988.65,171.45,683596.28
2019-03-19 22:00:00,3986.63,3999.0,3988.65,3989.72,155.56,621082.67
2019-03-19 23:00:00,3989.71,4004.21,3989.72,3998.13,107.39,429193.37
2019-03-20 00:00:00,3962.6,4018.54,3998.13,3970.43,490.32,1957508.36
2019-03-20 01:00:00,3968.08,3981.72,3970.43,3973.71,322.83,1283064.14
2019-03-20 02:00:00,3971.73,3977.68,3973.71,3975.68,116.78,464077.7
2019-03-20 03:00:00,3970.64,3978.01,3975.68,3976.69,177.24,704517.92
2019-03-20 04:00:00,3971.53,3978.62,3976.69,3978.13,63.87,253865.56
2019-03-20 05:00:00,3974.21,3988.63,3978.13,3987.08,198.08,787996.0
2019-03-20 06:00:00,3976.19,3991.06,3987.08,3977.24,240.88,959229.91
2019-03-20 07:00:00,3977.08,3997.15,3977.24,3982.42,425.22,1694065.78
2019-03-20 08:00:00,3982.42,3997.03,3982.42,3989.64,134.23,535425.34
2019-03-20 09:00:00,3972.01,3990.63,3989.64,3972.38,232.43,926509.06
2019-03-20 10:00:00,3962.88,3998.21,3972.38,3994.19,400.65,1596175.03
2019-03-20 11:00:00,3988.15,4005.02,3994.19,3996.5,261.55,1045421.35
2019-03-20 12:00:00,3984.67,4000.2,3996.5,3998.66,216.11,862983.36
2019-03-20 13:00:00,3993.5,4002.52,3998.66,3998.0,173.32,692850.2
2019-03-20 14:00:00,3993.0,4004.95,3998.0,4004.95,347.43,1388839.44
2019-03-20 15:00:00,3992.0,4008.0,4004.95,3998.85,232.96,931710.96
2019-03-20 16:00:00,3994.84,4021.02,3998.85,4002.5,781.7,3138660.62
2019-03-20 17:00:00,3992.97,4005.41,4002.5,3998.6,171.74,686796.0
2019-03-20 18:00:00,3998.6,4010.29,3998.6,4006.51,196.18,785845.67
2019-03-20 19:00:00,4006.51,4014.0,4006.51,4011.9,151.95,609380.13
2019-03-20 20:00:00,4006.94,4019.92,4011.9,4007.8,247.1,991900.14
2019-03-20 21:00:00,4006.1,4015.5,4007.8,4008.01,70.7,283555.25
2019-03-20 22:00:00,4008.01,4050.0,4008.01,4031.55,430.69,1735919.69
2019-03-20 23:00:00,4022.76,4035.8,4031.55,4031.59,161.0,648651.35
2019-03-21 00:00:00,4031.59,4044.21,4031.59,4041.01,215.95,871943.19
2019-03-21 01:00:00,4011.63,4042.88,4041.01,4026.42,207.84,836309.26
2019-03-21 02:00:00,4025.32,4035.83,4026.42,4027.12,191.3,771011.16
2019-03-21 03:00:00,4025.99,4031.04,4027.12,4030.41,122.63,493956.13
2019-03-21 04:00:00,4024.64,4030.77,4030.41,4026.87,99.57,401018.61
2019-03-21 05:00:00,4017.05,4028.65,4026.87,4021.75,138.68,557642.79
2019-03-21 06:00:00,4020.8,4028.47,4021.75,4027.34,43.88,176638.94
2019-03-21 07:00:00,4024.05,4041.28,4027.34,4035.32,228.64,921586.57
2019-03-21 08:00:00,4029.44,4036.96,4035.32,4032.3,132.65,534849.04
2019-03-21 09:00:00,4028.5,4034.08,4032.3,4031.28,129.17,520678.09
2019-03-21 10:00:00,4024.22,4033.47,4031.28,4026.25,174.59,703647.21
2019-03-21 11:00:00,4024.61,4040.63,4026.25,4036.06,234.54,945996.87
2019-03-21 12:00:00,4030.0,4055.35,4036.06,4034.0,1086.64,4392719.95
2019-03-21 13:00:00,4005.82,4039.74,4034.0,4023.17,741.48,2986492.7
2019-03-21 14:00:00,3919.63,4023.68,4023.17,3927.89,1465.38,5824109.84
2019-03-21 15:00:00,3925.98,3974.99,3927.89,3968.38,646.13,2559103.24
2019-03-21 16:00:00,3942.81,3968.7,3968.38,3963.96,427.05,1689465.94
2019-03-21 17:00:00,3956.0,3967.87,3963.96,3962.49,230.28,912429.63
2019-03-21 18:00:00,3958.09,3966.44,3962.49,3965.82,297.97,1180936.88
2019-03-21 19:00:00,3963.77,3975.68,3965.82,3974.79,300.95,1194935.82
2019-03-21 20:00:00,3970.0,3974.79,3974.79,3974.5,69.25,275070.41
2019-03-21 21:00:00,3972.75,3982.17,3974.5,3977.6,109.8,436747.2
2019-03-21 22:00:00,3972.32,3988.0,3977.6,3978.31,189.7,755072.11
2019-03-21 23:00:00,3973.47,3980.72,3978.31,3974.21,77.68,308948.29
2019-03-22 00:00:00,3970.0,3980.31,3974.21,3978.93,111.68,444009.59
2019-03-22 01:00:00,3973.76,3981.12,3978.93,3979.36,58.61,233188.29
2019-03-22 02:00:00,3978.82,3986.66,3979.36,3981.61,202.19,805120.92
2019-03-22 03:00:00,3972.7,3983.16,3981.61,3974.34,188.32,749412.71
2019-03-22 04:00:00,3970.0,3974.36,3974.34,3971.29,73.63,292446.97
2019-03-22 05:00:00,3970.27,3976.19,3971.29,3975.4,48.5,192707.09
2019-03-22 06:00:00,3970.0,3975.4,3975.4,3971.93,35.96,142806.11
2019-03-22 07:00:00,3958.94,3972.89,3971.93,3966.34,450.37,1786599.65
2019-03-22 08:00:00,3965.91,3980.0,3966.34,3977.52,189.31,752330.58
2019-03-22 09:00:00,3973.98,3981.79,3977.52,3975.81,165.29,657635.99
2019-03-22 10:00:00,3974.52,3984.0,3975.81,3978.28,104.72,416841.54
